area_sqm,rooms,bathrooms,floor,property_age,latitude,longitude,district,price
167.9,4,3,8,1,30.019013,31.488013,New Cairo,3606000
175.0,5,5,1,12,30.055488,31.325249,Nasr City,1914000
227.8,5,5,4,25,29.973306,31.273657,Maadi,2796000
177.8,3,2,12,33,30.057728,31.240834,Downtown,3223000
220.0,6,5,10,6,30.067999,31.218467,Zamalek,8344000
154.8,3,3,17,54,30.054593,31.330771,Nasr City,1441000
74.3,1,1,15,12,30.07851,31.322897,Nasr City,803000
297.3,7,5,4,12,29.985622,30.955858,Sheikh Zayed,4878000
313.6,7,5,6,6,30.022402,31.484692,New Cairo,4934000
88.2,2,2,2,16,29.972004,31.26166,Maadi,1120000
215.0,5,4,6,14,30.066873,31.21308,Zamalek,6831000
290.2,7,5,18,13,30.045681,31.247611,Downtown,8900000
336.9,8,5,6,0,30.07048,31.220101,Zamalek,18106000
236.9,6,5,15,2,30.052065,31.201042,Mohandeseen,7190000
254.5,7,5,19,3,30.063853,31.356414,Nasr City,5022000
180.8,4,4,7,22,30.087344,31.331483,Heliopolis,1944000
95.3,3,2,10,11,29.954235,31.250767,Maadi,1900000
268.1,6,5,2,13,29.958941,31.251052,Maadi,5602000
133.2,2,2,15,23,30.048635,31.23906,Downtown,3462000
146.1,4,4,13,8,30.099408,31.344824,Heliopolis,3070000
249.7,7,5,8,13,30.109764,31.332688,Heliopolis,5024000
258.1,6,5,6,20,29.972764,31.278593,Maadi,4301000
162.8,5,5,17,0,30.028787,31.459212,New Cairo,3959000
310.9,8,5,3,16,30.098694,31.344838,Heliopolis,5818000
114.2,3,2,19,12,29.967502,31.2725,Maadi,2158000
66.8,2,1,8,47,30.06182,31.214621,Zamalek,1360000
399.1,8,5,15,7,29.989301,30.940124,Sheikh Zayed,9047000
180.5,5,4,11,56,30.078037,31.212547,Zamalek,3337000
122.5,3,2,9,0,30.020336,31.447716,New Cairo,2145000
332.9,8,5,4,14,29.962274,31.257621,Maadi,5919000
66.1,1,1,4,1,30.064218,31.327748,Nasr City,861000
170.6,5,5,14,0,29.98919,30.973295,Sheikh Zayed,3481000
315.6,7,5,5,7,30.060226,31.218582,Mohandeseen,7336000
97.3,3,2,15,7,30.056067,31.214287,Mohandeseen,2074000
130.8,3,2,15,20,30.056596,31.334732,Nasr City,1571000
376.9,8,5,15,2,30.048391,31.239701,Downtown,15229000
381.3,8,5,9,9,30.049176,31.249673,Downtown,10196000
347.1,8,5,15,40,30.068642,31.220776,Zamalek,8710000
308.4,8,5,10,19,30.070249,31.224242,Zamalek,14712000
143.4,4,4,7,35,30.0643,31.214092,Zamalek,2790000
135.7,4,3,19,18,30.017025,31.495071,New Cairo,2202000
144.1,4,4,16,5,29.993677,30.925697,Sheikh Zayed,3112000
164.9,5,4,10,2,30.064493,31.226222,Zamalek,7563000
260.3,7,5,3,16,30.053485,31.342201,Nasr City,3110000
314.9,7,5,14,6,29.978505,31.267354,Maadi,8731000
138.6,3,2,10,17,30.067893,31.217449,Zamalek,4475000
238.3,7,5,9,0,30.098116,31.334359,Heliopolis,6271000
323.9,8,5,17,3,29.984962,30.982173,Sheikh Zayed,8979000
315.7,7,5,19,0,30.076638,31.213494,Zamalek,15139000
266.1,7,5,16,2,30.072931,31.213653,Zamalek,15106000
229.5,5,4,8,40,30.079305,31.34959,Nasr City,1650000
259.8,6,5,2,13,30.049449,31.243966,Downtown,5838000
60.7,2,1,6,16,30.004191,30.933132,Sheikh Zayed,796000
230.8,7,5,11,19,30.061701,31.2144,Zamalek,5721000
365.1,8,5,9,6,30.02458,31.41307,New Cairo,7191000
145.8,3,3,17,15,30.062324,31.341027,Nasr City,1675000
380.4,8,5,12,2,29.959029,31.266181,Maadi,9805000
100.1,3,2,11,15,30.043118,31.244445,Downtown,2808000
206.1,5,4,19,46,30.083857,31.350924,Heliopolis,2627000
122.6,2,2,14,3,29.951796,31.27885,Maadi,2700000
232.3,7,5,7,33,30.073018,31.219505,Zamalek,5785000
237.7,6,5,16,13,30.077782,31.228757,Zamalek,12089000
302.1,8,5,5,1,30.063479,31.331484,Nasr City,5260000
336.8,8,5,17,1,30.020188,31.443245,New Cairo,8278000
389.6,8,5,14,28,30.059444,31.214539,Mohandeseen,8298000
212.9,5,4,14,40,29.961236,31.252423,Maadi,3118000
197.8,4,4,12,21,30.019345,31.423445,New Cairo,2468000
91.2,3,2,16,11,29.989082,30.959569,Sheikh Zayed,1865000
103.5,2,1,15,13,30.075797,31.223125,Zamalek,3144000
280.2,8,5,11,2,30.013008,31.48069,New Cairo,7826000
362.6,8,5,12,1,30.049903,31.242184,Downtown,16036000
290.7,6,5,13,8,30.053201,31.356928,Nasr City,4092000
256.2,7,5,3,3,30.055503,31.238662,Downtown,8153000
170.1,5,5,17,44,30.074773,31.334066,Nasr City,1536000
135.7,4,3,11,43,30.078515,31.213253,Zamalek,3638000
167.1,4,3,2,6,30.077829,31.213318,Zamalek,5848000
370.4,8,5,10,2,30.067788,31.218231,Zamalek,18802000
253.6,7,5,12,6,30.058997,31.328554,Nasr City,4667000
104.4,3,3,5,24,30.002107,31.468896,New Cairo,1207000
182.2,5,5,5,4,30.061282,31.210661,Mohandeseen,3712000
245.8,6,5,11,44,30.019245,31.487692,New Cairo,2336000
141.8,4,4,15,9,30.02582,31.452182,New Cairo,3067000
376.6,8,5,18,0,29.999975,30.925734,Sheikh Zayed,10499000
342.6,8,5,1,0,30.048314,31.244566,Downtown,13015000
92.0,2,1,12,38,30.073259,31.342977,Nasr City,723000
380.4,8,5,12,10,30.103182,31.335052,Heliopolis,9093000
67.8,1,1,5,24,30.059764,31.236927,Downtown,1221000
186.6,4,4,17,4,30.00162,30.923884,Sheikh Zayed,4209000
91.0,1,1,6,3,30.061041,31.207148,Mohandeseen,2161000
198.8,5,4,13,25,30.079923,31.216591,Zamalek,6099000
232.2,6,5,4,9,30.073083,31.32421,Nasr City,3403000
330.1,7,5,15,9,30.05629,31.214004,Mohandeseen,10462000
63.8,1,1,14,1,30.081381,31.340591,Heliopolis,1574000
159.4,4,3,10,29,30.028592,31.442343,New Cairo,1529000
358.0,8,5,16,21,30.013179,31.474608,New Cairo,5910000
71.8,3,3,6,15,30.027065,31.450835,New Cairo,838000
323.7,8,5,10,17,30.051264,31.233245,Downtown,10115000
183.9,5,4,17,3,30.082529,31.348601,Heliopolis,4436000
219.6,5,4,7,25,30.04324,31.24479,Downtown,3674000
165.3,5,5,18,16,30.100163,31.337566,Heliopolis,3184000
366.7,8,5,8,6,30.061607,31.204509,Mohandeseen,10275000
346.7,8,5,12,17,30.078808,31.22109,Zamalek,13517000
155.2,3,3,15,5,30.053989,31.212676,Mohandeseen,2995000
396.7,8,5,9,20,30.105031,31.340549,Heliopolis,8246000
271.4,6,5,15,27,30.009813,31.448806,New Cairo,4463000
395.9,8,5,16,92,30.055418,31.321537,Nasr City,3311000
75.0,3,3,17,8,30.063359,31.208588,Mohandeseen,1697000
94.7,2,1,8,4,30.065934,31.22684,Zamalek,3572000
150.8,4,3,17,16,30.07504,31.342336,Nasr City,2017000
357.9,8,5,6,3,30.106228,31.33513,Heliopolis,7961000
287.2,7,5,11,49,29.960442,31.260395,Maadi,4126000
365.0,8,5,1,6,30.056584,31.237997,Downtown,11115000
152.8,3,2,15,13,30.056241,31.332954,Nasr City,2224000
111.0,2,1,7,1,30.052776,31.206001,Mohandeseen,2585000
75.0,1,1,18,4,30.054906,31.219316,Mohandeseen,1660000
136.7,4,3,8,3,30.075594,31.330161,Nasr City,1531000
215.7,5,5,1,6,30.052328,31.200778,Mohandeseen,5080000
77.4,3,2,14,1,30.053245,31.340355,Nasr City,1426000
79.9,1,1,18,19,30.09993,31.333919,Heliopolis,1442000
256.9,6,5,9,43,30.046275,31.238852,Downtown,4897000
320.5,7,5,3,4,29.970666,31.277711,Maadi,7219000
166.3,4,4,16,7,30.063398,31.217661,Zamalek,5628000
332.3,8,5,3,8,30.025274,31.459664,New Cairo,5445000
153.1,4,3,15,22,30.029039,31.432006,New Cairo,2356000
321.5,8,5,11,6,30.064882,31.22458,Zamalek,16839000
107.3,2,1,6,1,29.993027,30.930818,Sheikh Zayed,1882000
213.0,6,5,12,3,30.005981,31.442543,New Cairo,4859000
306.4,7,5,4,13,29.963087,31.279425,Maadi,7018000
63.7,1,1,13,14,30.075757,31.215078,Zamalek,2302000
212.5,6,5,8,31,30.012636,31.483957,New Cairo,2680000
274.0,7,5,7,27,29.988908,30.983319,Sheikh Zayed,3445000
374.7,8,5,12,11,29.971123,31.257803,Maadi,9361000
211.7,6,5,8,1,30.070211,31.32031,Nasr City,2904000
334.8,8,5,1,10,30.014875,31.493042,New Cairo,5585000
366.2,8,5,19,5,30.028793,31.463307,New Cairo,11073000
201.0,4,4,18,2,30.062438,31.200499,Mohandeseen,6164000
206.5,5,4,14,9,29.996829,30.931408,Sheikh Zayed,3258000
174.4,5,5,13,17,30.086371,31.355728,Heliopolis,3427000
342.2,8,5,15,11,30.064459,31.218143,Zamalek,14938000
192.3,5,5,4,7,30.010303,31.44009,New Cairo,3279000
380.7,8,5,18,24,29.984099,30.947811,Sheikh Zayed,6882000
152.0,5,5,17,32,30.073525,31.216818,Zamalek,4538000
180.8,4,3,1,10,30.065084,31.344848,Nasr City,1764000
273.4,7,5,5,28,30.070576,31.320715,Nasr City,2097000
333.4,8,5,8,4,30.097295,31.358915,Heliopolis,8298000
193.6,6,5,12,10,29.997823,30.976652,Sheikh Zayed,3745000
213.7,5,4,15,9,30.066032,31.222256,Zamalek,9899000
306.2,8,5,16,14,30.061296,31.217219,Mohandeseen,9372000
226.7,5,5,9,4,30.006093,30.954562,Sheikh Zayed,4288000
261.9,6,5,14,4,29.963309,31.252611,Maadi,7457000
72.5,3,2,18,12,30.056111,31.20991,Mohandeseen,1609000
303.1,8,5,14,0,30.065689,31.213574,Mohandeseen,10089000
386.9,8,5,17,25,30.002767,30.941264,Sheikh Zayed,7115000
283.1,7,5,9,44,30.074169,31.335102,Nasr City,2263000
276.2,8,5,3,1,29.975152,31.275665,Maadi,7115000
68.5,2,1,18,18,30.088801,31.354574,Heliopolis,1226000
82.2,1,1,14,1,30.055211,31.239711,Downtown,2184000
155.7,3,2,11,18,30.06045,31.227129,Zamalek,3990000
272.0,7,5,1,64,30.056422,31.2387,Downtown,3847000
190.2,5,5,18,25,30.057184,31.211608,Mohandeseen,4132000
383.4,8,5,18,0,30.05337,31.209118,Mohandeseen,12827000
399.5,8,5,14,22,30.057107,31.211485,Mohandeseen,10169000
383.4,8,5,17,32,30.022444,31.499225,New Cairo,4302000
165.3,4,3,8,3,30.054927,31.329472,Nasr City,1899000
314.5,7,5,6,0,30.054585,31.236577,Downtown,9298000
157.1,5,4,9,0,30.085043,31.333524,Heliopolis,4016000
366.5,8,5,3,10,30.052132,31.206912,Mohandeseen,8981000
262.1,6,5,2,3,30.000477,31.45369,New Cairo,4128000
199.0,4,4,2,17,30.065055,31.216228,Zamalek,7908000
391.1,8,5,10,4,30.062599,31.219934,Zamalek,19467000
164.3,4,4,19,18,30.062469,31.212888,Mohandeseen,3204000
321.3,8,5,19,77,29.951149,31.254868,Maadi,5831000
74.5,1,1,17,11,30.06716,31.214735,Mohandeseen,1494000
355.0,8,5,6,43,30.050346,31.231488,Downtown,5422000
252.2,6,5,16,16,29.971201,31.276791,Maadi,5477000
97.5,2,1,19,64,30.08918,31.333823,Heliopolis,1227000
114.4,3,3,13,12,30.101446,31.351843,Heliopolis,2320000
311.4,8,5,12,8,30.056926,31.243404,Downtown,11538000
122.2,3,2,15,1,29.970195,31.279916,Maadi,2703000
187.0,6,5,6,1,30.101779,31.331552,Heliopolis,4692000
298.8,8,5,7,21,30.013022,31.455847,New Cairo,4252000
135.3,4,3,16,8,30.051733,31.24819,Downtown,4645000
338.1,8,5,8,41,30.053295,31.200843,Mohandeseen,5950000
399.7,8,5,7,13,30.075568,31.211867,Zamalek,16265000
93.2,3,3,6,8,30.050535,31.237228,Downtown,2317000
166.8,5,5,16,11,30.078624,31.356094,Nasr City,2564000
100.8,3,2,11,23,30.075163,31.228212,Zamalek,2976000
303.6,7,5,5,9,30.050998,31.329643,Nasr City,4245000
333.1,8,5,2,29,29.964718,31.256501,Maadi,4256000
386.0,8,5,2,13,30.047001,31.238881,Downtown,10920000
229.7,5,4,13,1,30.057914,31.243836,Downtown,9855000
398.5,8,5,5,1,29.962443,31.275697,Maadi,9267000
129.1,4,3,18,67,29.976222,31.279934,Maadi,1871000
293.3,7,5,4,1,30.002119,30.956035,Sheikh Zayed,5884000
67.1,2,1,18,17,30.066967,31.323099,Nasr City,780000
322.4,8,5,10,9,30.082725,31.333868,Heliopolis,6412000
148.8,4,3,7,2,30.041968,31.236546,Downtown,4278000
384.4,8,5,12,51,30.076943,31.216195,Zamalek,12037000
365.4,8,5,12,1,30.007732,31.47518,New Cairo,8408000
186.8,5,5,12,7,30.050566,31.213906,Mohandeseen,4404000
153.5,3,2,8,7,29.992873,30.997424,Sheikh Zayed,2476000
381.9,8,5,15,48,30.001134,31.497763,New Cairo,5765000
388.9,8,5,7,17,30.1016,31.332549,Heliopolis,7351000
392.9,8,5,15,3,30.067484,31.205269,Mohandeseen,14075000
84.7,3,2,2,1,30.048004,31.241538,Downtown,2090000
68.9,1,1,3,4,30.028731,31.403016,New Cairo,967000
244.9,7,5,12,23,30.022573,31.420884,New Cairo,3971000
347.1,8,5,14,1,30.05792,31.219665,Mohandeseen,9815000
138.8,3,2,18,11,30.057983,31.244532,Downtown,2872000
208.6,4,3,5,3,30.003761,31.41896,New Cairo,3727000
205.6,5,4,6,15,30.05945,31.231365,Downtown,4203000
197.5,6,5,18,8,30.053422,31.230648,Downtown,6677000
272.7,6,5,2,24,30.041077,31.231393,Downtown,4401000
152.8,3,3,10,28,29.998494,30.934921,Sheikh Zayed,1704000
175.6,5,4,18,4,30.059589,31.245945,Downtown,7089000
348.9,8,5,1,46,30.023198,31.493241,New Cairo,3275000
338.8,8,5,10,9,30.074062,31.351558,Nasr City,5015000
340.0,8,5,18,38,30.058081,31.359563,Nasr City,4141000
130.3,4,3,4,5,29.986966,30.9903,Sheikh Zayed,2158000
266.7,6,5,9,13,30.028826,31.467019,New Cairo,4889000
131.1,3,3,17,22,30.002102,30.975217,Sheikh Zayed,2159000
289.0,7,5,15,10,30.065653,31.216771,Mohandeseen,7851000
188.1,5,5,14,3,30.066876,31.222281,Zamalek,9708000
154.1,3,3,16,27,30.043671,31.238493,Downtown,3399000
265.9,7,5,4,28,30.070371,31.222077,Zamalek,8397000
299.0,8,5,9,8,30.051865,31.234668,Downtown,9793000
78.1,3,2,8,24,30.043232,31.235857,Downtown,1309000
119.7,3,3,8,30,30.057236,31.248676,Downtown,2278000
179.6,4,4,7,10,30.069832,31.219664,Mohandeseen,3432000
61.7,2,1,6,1,30.061467,31.213917,Zamalek,2966000
174.3,4,3,8,9,30.05771,31.354008,Nasr City,1967000
97.8,2,2,11,51,29.973154,31.276947,Maadi,989000
319.2,7,5,4,1,30.05348,31.232668,Downtown,10649000
95.5,2,1,3,22,30.055523,31.240701,Downtown,1909000
295.9,7,5,14,47,30.088984,31.359707,Heliopolis,3391000
93.9,3,2,1,0,29.960897,31.268319,Maadi,1957000
253.7,6,5,11,1,30.106542,31.354467,Heliopolis,6634000
225.9,7,5,7,3,30.097937,31.353405,Heliopolis,5319000
87.7,1,1,10,7,30.079652,31.338792,Nasr City,1136000
228.7,6,5,5,43,30.05179,31.23689,Downtown,3637000
219.3,6,5,9,8,29.970084,31.250515,Maadi,4992000
166.7,5,5,5,8,30.055645,31.320332,Nasr City,2255000
364.0,8,5,2,0,30.062829,31.201365,Mohandeseen,10501000
370.1,8,5,1,63,30.067648,31.219131,Mohandeseen,3955000
294.1,8,5,7,17,30.054,31.219466,Mohandeseen,7254000
285.1,7,5,1,2,30.055799,31.231285,Downtown,8368000
371.5,8,5,10,46,30.049934,31.237872,Downtown,8522000
217.7,6,5,9,14,30.08458,31.354917,Heliopolis,4098000
203.0,6,5,5,7,30.0474,31.235696,Downtown,6138000
353.9,8,5,16,0,30.072442,31.323661,Nasr City,7572000
226.5,6,5,1,26,30.067576,31.213637,Mohandeseen,3608000
285.6,8,5,12,13,30.043125,31.240711,Downtown,9320000
243.0,6,5,1,5,30.070811,31.213796,Zamalek,9993000
390.2,8,5,19,31,29.956419,31.279161,Maadi,5700000
120.7,2,1,16,18,30.073811,31.22093,Zamalek,4251000
218.4,6,5,10,9,30.097808,31.33802,Heliopolis,4719000
281.6,6,5,10,0,29.959549,31.261041,Maadi,7465000
143.1,4,3,4,36,30.056959,31.324846,Nasr City,1014000
256.1,7,5,18,9,30.075821,31.219358,Zamalek,15391000
110.9,2,2,18,30,29.979102,31.277798,Maadi,1551000
396.6,8,5,7,4,29.95653,31.254101,Maadi,12529000
132.1,3,3,18,16,30.050921,31.238019,Downtown,4038000
187.3,4,4,15,26,29.975593,31.256593,Maadi,2970000
253.9,6,5,5,5,30.095487,31.350991,Heliopolis,5177000
105.6,2,1,14,21,30.076802,31.226134,Zamalek,2773000
136.4,3,2,13,1,30.058065,31.207482,Mohandeseen,4195000
113.6,3,3,11,8,29.994043,30.998908,Sheikh Zayed,2515000
176.2,4,4,5,4,30.077465,31.35314,Nasr City,2012000
60.4,2,2,9,3,30.063065,31.201074,Mohandeseen,1223000
125.7,3,3,15,0,30.006677,30.973238,Sheikh Zayed,2597000
381.6,8,5,5,24,30.059191,31.338801,Nasr City,4584000
285.2,7,5,10,17,30.062748,31.217626,Mohandeseen,4435000
317.0,8,5,1,34,30.061572,31.351164,Nasr City,2465000
104.5,3,3,17,10,30.056218,31.210075,Mohandeseen,2528000
177.3,4,4,19,1,29.98481,30.926837,Sheikh Zayed,4788000
133.6,3,2,14,21,30.078438,31.348673,Nasr City,1410000
226.5,5,5,18,1,30.080944,31.350864,Heliopolis,7175000
280.8,7,5,6,7,30.003797,31.438562,New Cairo,3973000
265.2,7,5,11,2,29.953015,31.272145,Maadi,8163000
112.9,3,2,9,42,29.986051,30.944782,Sheikh Zayed,1131000
73.6,2,2,9,1,30.058607,31.332881,Nasr City,818000
304.4,7,5,7,18,29.967035,31.279311,Maadi,6028000
319.8,8,5,13,7,30.004969,31.420407,New Cairo,7476000
83.6,1,1,1,42,30.105496,31.355348,Heliopolis,709000
62.7,2,1,2,4,30.052066,31.243378,Downtown,1404000
96.5,3,3,10,9,30.006553,31.460295,New Cairo,1955000
258.2,6,5,2,20,30.055887,31.215266,Mohandeseen,4052000
103.5,2,2,13,4,29.991213,30.987685,Sheikh Zayed,2154000
118.8,3,2,12,13,29.972022,31.265448,Maadi,2400000
145.2,3,2,19,19,30.042174,31.245041,Downtown,4138000
305.4,7,5,11,2,30.055945,31.23914,Downtown,10040000
277.7,7,5,10,37,30.073355,31.322255,Nasr City,2360000
302.0,7,5,9,2,30.000622,31.403158,New Cairo,7834000
341.7,8,5,11,7,30.071192,31.223699,Zamalek,17088000
147.9,4,3,15,13,30.058464,31.244962,Downtown,4709000
319.4,8,5,10,10,29.982843,30.945727,Sheikh Zayed,8225000
186.4,4,4,1,2,30.001632,31.465666,New Cairo,2896000
286.9,7,5,4,14,30.068397,31.222266,Zamalek,12088000
154.1,5,4,1,5,30.004848,31.482298,New Cairo,3044000
187.9,5,4,18,2,30.077733,31.350493,Nasr City,3980000
109.3,2,2,4,0,29.991687,30.975308,Sheikh Zayed,1745000
182.1,4,4,6,23,30.079108,31.218273,Zamalek,6234000
315.0,7,5,7,7,29.957326,31.262921,Maadi,8686000
337.8,8,5,6,1,30.069458,31.225007,Zamalek,16584000
261.4,6,5,5,82,29.985358,30.998594,Sheikh Zayed,2357000
109.9,3,3,14,14,30.078665,31.213914,Zamalek,3838000
110.6,3,2,12,2,30.067466,31.21835,Zamalek,5486000
294.0,8,5,10,4,29.976756,31.279135,Maadi,6553000
212.9,5,5,7,32,29.952517,31.2655,Maadi,2469000
103.1,2,1,6,24,30.018736,31.446807,New Cairo,921000
349.4,8,5,19,2,30.067062,31.207999,Mohandeseen,12505000
286.2,8,5,1,2,30.06931,31.210539,Mohandeseen,8896000
271.9,7,5,2,3,30.002654,30.9843,Sheikh Zayed,4993000
84.4,2,2,2,46,30.075672,31.223198,Zamalek,2073000
199.9,5,4,18,8,30.077438,31.217905,Zamalek,8220000
152.3,3,2,9,29,30.061925,31.211489,Mohandeseen,1810000
257.9,7,5,16,51,30.059923,31.232331,Downtown,5319000
187.8,5,4,15,17,30.019368,31.471161,New Cairo,3588000
379.4,8,5,14,8,29.995584,30.970559,Sheikh Zayed,8653000
329.0,8,5,5,0,30.085096,31.338559,Heliopolis,9333000
299.8,8,5,6,3,30.003315,31.482949,New Cairo,6755000
89.0,2,1,12,5,30.092623,31.351201,Heliopolis,2098000
306.8,8,5,9,9,30.109296,31.331494,Heliopolis,7334000
140.6,3,3,14,14,30.064752,31.220065,Zamalek,4550000
355.2,8,5,13,19,30.054826,31.345306,Nasr City,4932000
122.5,3,2,8,28,30.051533,31.207111,Mohandeseen,1686000
62.1,1,1,3,35,30.070368,31.211499,Zamalek,1060000
112.8,2,1,13,9,30.071442,31.222318,Zamalek,3853000
382.2,8,5,16,25,29.968529,31.279841,Maadi,6626000
311.4,7,5,9,15,29.975411,31.266202,Maadi,6948000
143.8,4,4,10,20,30.061199,31.212628,Mohandeseen,2529000
128.3,3,3,10,4,30.069512,31.215988,Zamalek,4339000
74.4,2,1,5,8,30.052689,31.246554,Downtown,2213000
184.8,4,3,1,2,30.096816,31.35944,Heliopolis,3018000
111.2,4,3,3,12,30.051268,31.34347,Nasr City,1189000
116.4,2,1,9,6,30.098041,31.348299,Heliopolis,2332000
189.7,5,5,17,11,29.976478,31.278333,Maadi,4243000
337.8,8,5,8,43,30.055458,31.203393,Mohandeseen,4788000
360.1,8,5,14,6,30.029066,31.469497,New Cairo,6943000
391.7,8,5,13,2,30.072656,31.328582,Nasr City,7106000
172.1,4,3,18,5,30.086026,31.353228,Heliopolis,4480000
66.2,2,2,13,0,30.050912,31.20689,Mohandeseen,1948000
208.4,5,5,4,6,30.066273,31.358352,Nasr City,3029000
295.4,8,5,17,6,30.063415,31.227336,Zamalek,14165000
299.1,7,5,8,14,30.092359,31.349614,Heliopolis,5268000
296.9,8,5,16,21,30.057884,31.321809,Nasr City,3448000
207.5,4,3,18,9,29.995907,30.941122,Sheikh Zayed,5002000
261.7,7,5,17,5,30.051538,31.335827,Nasr City,5427000
79.9,2,1,11,26,30.064517,31.215806,Mohandeseen,1074000
202.5,5,4,14,1,29.951378,31.253348,Maadi,4324000
376.0,8,5,17,41,30.079098,31.229178,Zamalek,10882000
195.0,6,5,16,82,30.095245,31.340356,Heliopolis,2955000
181.2,5,4,6,5,29.995026,30.938536,Sheikh Zayed,2836000
110.4,3,2,9,3,29.977795,31.250966,Maadi,2414000
131.3,3,2,2,21,30.073925,31.214779,Zamalek,3655000
97.2,2,1,2,2,30.074529,31.214149,Zamalek,2746000
377.0,8,5,4,55,30.079246,31.214699,Zamalek,10435000
208.3,5,4,17,4,29.965229,31.259467,Maadi,6046000
175.1,4,3,12,27,30.050938,31.218955,Mohandeseen,2399000
303.7,8,5,3,0,30.074773,31.229176,Zamalek,14007000
207.0,5,4,9,2,30.062558,31.354008,Nasr City,3331000
203.3,6,5,13,7,30.013419,31.479017,New Cairo,4459000
385.3,8,5,15,5,29.987032,30.962601,Sheikh Zayed,9784000
81.2,2,1,17,7,30.076763,31.216263,Zamalek,3002000
235.7,5,4,17,27,30.072316,31.222676,Zamalek,8270000
66.8,1,1,16,1,29.956831,31.252967,Maadi,1499000
127.2,3,3,18,12,29.970446,31.260171,Maadi,2179000
171.9,4,4,9,15,30.024968,31.445932,New Cairo,3253000
165.8,4,4,1,8,30.002316,30.98851,Sheikh Zayed,2338000
144.2,3,2,9,24,30.009525,30.985922,Sheikh Zayed,1481000
243.6,5,4,4,10,30.007036,30.940867,Sheikh Zayed,4290000
104.7,3,3,7,23,30.061827,31.204597,Mohandeseen,1820000
189.7,4,3,4,33,30.073042,31.224751,Zamalek,4459000
66.0,2,1,15,24,30.063586,31.226262,Zamalek,2468000
319.8,7,5,10,1,29.964822,31.260818,Maadi,9534000
81.7,2,1,1,41,30.07448,31.22102,Zamalek,1686000
223.6,5,4,12,66,30.053177,31.237308,Downtown,3162000
296.0,8,5,12,6,30.05903,31.242746,Downtown,10571000
72.6,1,1,5,9,30.00233,31.495973,New Cairo,1024000
156.9,4,4,4,18,30.057679,31.215418,Mohandeseen,2885000
323.3,8,5,10,1,30.028052,31.4291,New Cairo,5294000
191.9,5,4,9,7,30.05459,31.234141,Downtown,6147000
316.7,7,5,7,7,30.051525,31.246629,Downtown,10771000
146.3,4,4,15,1,30.021152,31.454354,New Cairo,2865000
396.8,8,5,3,3,30.090833,31.352586,Heliopolis,9869000
211.5,4,3,14,9,30.079993,31.217775,Zamalek,10974000
220.2,5,5,4,12,30.063842,31.225869,Zamalek,8066000
397.1,8,5,19,4,30.048752,31.247122,Downtown,18859000
284.9,7,5,9,0,29.99213,30.982779,Sheikh Zayed,5897000
115.8,2,1,14,39,30.051035,31.245927,Downtown,2034000
169.0,4,3,19,3,30.054848,31.328264,Nasr City,2563000
375.5,8,5,4,7,30.087301,31.333876,Heliopolis,8046000
288.1,8,5,4,4,30.070955,31.211664,Zamalek,13021000
389.6,8,5,5,30,30.011713,31.438137,New Cairo,5026000
163.4,4,3,16,0,30.067783,31.204384,Mohandeseen,5207000
379.8,8,5,5,11,30.066226,31.204329,Mohandeseen,10978000
77.9,1,1,13,14,30.040672,31.237939,Downtown,2186000
249.1,6,5,17,3,29.993676,30.99626,Sheikh Zayed,6526000
194.6,5,5,19,11,29.966135,31.273422,Maadi,4534000
196.1,5,5,15,8,30.023218,31.497182,New Cairo,2951000
67.3,3,3,16,0,30.064743,31.214701,Zamalek,3569000
113.1,2,1,11,13,30.057187,31.201148,Mohandeseen,2183000
123.5,2,2,6,10,29.980553,30.931836,Sheikh Zayed,2222000
165.1,5,4,13,20,30.079803,31.229996,Zamalek,5158000
313.9,7,5,7,9,29.988946,30.987609,Sheikh Zayed,5444000
289.1,7,5,16,30,30.092535,31.346794,Heliopolis,5653000
108.8,3,2,4,28,30.072555,31.337988,Nasr City,1019000
95.5,2,2,11,7,29.985558,30.948425,Sheikh Zayed,1855000
278.6,7,5,16,4,30.000043,31.455996,New Cairo,6785000
305.9,7,5,11,3,29.985407,30.921249,Sheikh Zayed,7192000
220.2,6,5,9,33,30.077231,31.213281,Zamalek,4155000
79.0,3,2,11,17,29.981567,30.96274,Sheikh Zayed,1343000
328.4,8,5,16,5,30.003831,30.959238,Sheikh Zayed,8769000
228.6,6,5,5,2,29.97838,31.271357,Maadi,4585000
206.3,5,4,2,12,30.044938,31.249543,Downtown,4821000
364.0,8,5,1,3,30.05951,31.328539,Nasr City,6415000
166.9,3,2,17,20,30.00665,31.421992,New Cairo,2303000
374.6,8,5,3,3,30.084078,31.342739,Heliopolis,7783000
341.5,8,5,11,4,29.952426,31.269705,Maadi,8386000
183.8,4,4,11,1,30.065538,31.214978,Zamalek,8778000
168.2,3,2,1,1,30.049899,31.246385,Downtown,4253000
226.6,5,4,5,18,30.067774,31.220623,Zamalek,6451000
321.2,8,5,11,41,30.06811,31.221375,Zamalek,9629000
133.3,3,2,18,21,29.962828,31.27458,Maadi,2624000
88.8,3,3,17,4,30.045057,31.242577,Downtown,3106000
127.8,3,2,14,57,30.017846,31.485058,New Cairo,1340000
388.4,8,5,9,2,30.091878,31.338144,Heliopolis,9027000
368.9,8,5,9,13,30.087628,31.33777,Heliopolis,7396000
122.1,4,3,4,4,30.079475,31.217943,Zamalek,3950000
